Transaction_ID,Investor_ID,Stock_ID,Date_ID,Buy_Price,Current_Price,Quantity,Investment_Amount,Current_Value,Profit_Loss
19344,INV0026,6,20241221,2348.0,2095.0,39.0,91572,81705,-9867
19345,INV0036,10,20240610,337.0,42.0,27.0,9099,1134,-7965
19346,INV0167,3,20240508,1841.0,2168.0,35.0,64435,75880,11445
19348,INV0111,2,20241127,970.0,865.0,6.0,5820,5190,-630
19349,INV0204,18,20241029,2127.0,2430.0,49.0,104223,119070,14847
19350,INV0087,3,20240103,1794.0,1888.0,19.0,34086,35872,1786
19351,INV0009,3,20241201,3322.0,3738.0,16.0,53152,59808,6656
19352,INV0025,11,20240929,2030.0,2085.0,1.0,2030,2085,55
19353,INV0173,19,20240905,2509.0,2797.0,37.0,92833,103489,10656
19354,INV0014,5,20241219,2884.0,3024.0,18.0,51912,54432,2520
19355,INV0011,17,20241014,2313.0,2131.0,4.0,9252,8524,-728
19356,INV0193,11,20240428,2032.0,1844.0,4.0,8128,7376,-752
19357,INV0295,1,20240418,628.0,780.0,40.0,25120,31200,6080
19359,INV0167,8,20240411,2679.0,2545.0,2.0,5358,5090,-268
19360,INV0277,15,20240206,1766.0,1802.0,14.0,24724,25228,504
19362,INV0182,7,20241011,3028.0,3093.0,46.0,139288,142278,2990
19363,INV0273,6,20240715,1001.0,1309.0,13.0,13013,17017,4004
19364,INV0044,5,20240803,2351.0,2424.0,47.0,110497,113928,3431
19365,INV0223,19,20240418,1777.0,2227.0,46.0,81742,102442,20700
19366,INV0171,10,20240821,1248.0,1526.0,16.0,19968,24416,4448
19367,INV0131,9,20240308,3962.0,4135.0,33.0,130746,136455,5709
19368,INV0055,10,20240316,3448.0,3299.0,50.0,172400,164950,-7450
19369,INV0211,7,20240422,2318.0,2579.0,33.0,76494,85107,8613
19370,INV0064,9,20240308,229.0,409.0,41.0,9389,16769,7380
19371,INV0286,11,20240314,3776.0,3860.0,46.0,173696,177560,3864
19372,INV0123,9,20240626,920.0,680.0,6.0,5520,4080,-1440
19373,INV0238,7,20241118,363.0,706.0,14.0,5082,9884,4802
19374,INV0012,16,20241204,2209.0,2551.0,50.0,110450,127550,17100
19375,INV0269,8,20240414,694.0,869.0,48.0,33312,41712,8400
19376,INV0217,13,20240316,726.0,681.0,46.0,33396,31326,-2070
19378,INV0279,18,20241204,666.0,452.0,42.0,27972,18984,-8988
19379,INV0060,10,20240921,877.0,1332.0,29.0,25433,38628,13195
19380,INV0238,16,20240724,1914.0,1714.0,24.0,45936,41136,-4800
19381,INV0049,16,20240625,2434.0,2164.0,29.0,70586,62756,-7830
19382,INV0258,11,20240315,3721.0,3693.0,20.0,74420,73860,-560
19383,INV0065,19,20240103,1278.0,1376.0,30.0,38340,41280,2940
19384,INV0223,13,20240801,3407.0,3823.0,2.0,6814,7646,832
19385,INV0032,11,20240329,1240.0,1614.0,9.0,11160,14526,3366
19387,INV0162,7,20240529,2235.0,2029.0,12.0,26820,24348,-2472
19388,INV0174,6,20241110,1251.0,1256.0,23.0,28773,28888,115
19389,INV0280,17,20241122,1434.0,1585.0,37.0,53058,58645,5587
19390,INV0181,12,20240124,559.0,868.0,26.0,14534,22568,8034
19391,INV0033,14,20240712,1241.0,1528.0,40.0,49640,61120,11480
19392,INV0010,9,20240831,3661.0,3429.0,43.0,157423,147447,-9976
19393,INV0136,5,20240808,314.0,723.0,38.0,11932,27474,15542
19394,INV0011,17,20241123,1571.0,1581.0,42.0,65982,66402,420
19395,INV0154,18,20240404,1474.0,1759.0,28.0,41272,49252,7980
19396,INV0088,8,20241210,2858.0,3319.0,24.0,68592,79656,11064
19397,INV0075,1,20241228,3592.0,3404.0,27.0,96984,91908,-5076
19398,INV0179,12,20241001,1208.0,1472.0,40.0,48320,58880,10560
19399,INV0234,5,20240106,3545.0,4039.0,48.0,170160,193872,23712
19400,INV0112,6,20240209,3452.0,3748.0,44.0,151888,164912,13024
19401,INV0025,8,20240727,2073.0,2186.0,25.0,51825,54650,2825
19402,INV0206,9,20240915,2190.0,2255.0,45.0,98550,101475,2925
19403,INV0078,15,20240310,3668.0,3630.0,42.0,154056,152460,-1596
19404,INV0153,15,20241026,944.0,658.0,16.0,15104,10528,-4576
19405,INV0054,4,20240818,3631.0,4115.0,21.0,76251,86415,10164
19406,INV0247,5,20241208,2613.0,2920.0,32.0,83616,93440,9824
19407,INV0005,2,20241014,1856.0,1911.0,36.0,66816,68796,1980
19408,INV0034,16,20240318,619.0,453.0,18.0,11142,8154,-2988
19409,INV0189,16,20240414,3301.0,3060.0,31.0,102331,94860,-7471
19410,INV0225,7,20241026,2455.0,2394.0,28.0,68740,67032,-1708
19411,INV0115,3,20240921,1540.0,1283.0,44.0,67760,56452,-11308
19412,INV0216,12,20241102,3210.0,3433.0,4.0,12840,13732,892
19413,INV0053,16,20240806,2529.0,2371.0,10.0,25290,23710,-1580
19414,INV0236,5,20240608,690.0,1172.0,50.0,34500,58600,24100
19415,INV0215,20,20240214,1900.0,1775.0,14.0,26600,24850,-1750
19416,INV0118,6,20240229,1666.0,1550.0,27.0,44982,41850,-3132
19418,INV0230,6,20240426,910.0,1036.0,22.0,20020,22792,2772
19419,INV0172,3,20241217,2268.0,2036.0,14.0,31752,28504,-3248
19420,INV0066,10,20241227,3447.0,3592.0,7.0,24129,25144,1015
19421,INV0098,13,20240421,1574.0,1945.0,17.0,26758,33065,6307
19422,INV0070,19,20240822,3579.0,3742.0,1.0,3579,3742,163
19423,INV0043,17,20240629,2950.0,3214.0,9.0,26550,28926,2376
19424,INV0110,19,20240818,1028.0,1389.0,50.0,51400,69450,18050
19425,INV0068,2,20240624,2836.0,3178.0,4.0,11344,12712,1368
19426,INV0027,1,20240630,880.0,912.0,44.0,38720,40128,1408
19427,INV0115,12,20240209,376.0,358.0,47.0,17672,16826,-846
19428,INV0205,12,20240714,2129.0,2580.0,20.0,42580,51600,9020
19429,INV0009,16,20240606,3398.0,3562.0,7.0,23786,24934,1148
19430,INV0279,2,20241124,3985.0,4474.0,46.0,183310,205804,22494
19431,INV0191,14,20241020,1101.0,1039.0,8.0,8808,8312,-496
19432,INV0040,17,20240223,1593.0,1706.0,19.0,30267,32414,2147
19433,INV0260,6,20240126,1100.0,1131.0,27.0,29700,30537,837
19434,INV0091,16,20240817,3642.0,4098.0,36.0,131112,147528,16416
19435,INV0236,6,20240608,1590.0,1487.0,44.0,69960,65428,-4532
19436,INV0055,20,20241219,3381.0,3602.0,17.0,57477,61234,3757
19437,INV0278,2,20240811,3675.0,3617.0,16.0,58800,57872,-928
19438,INV0194,8,20240314,1378.0,1654.0,10.0,13780,16540,2760
19439,INV0057,8,20240130,1611.0,1464.0,46.0,74106,67344,-6762
19440,INV0213,20,20240126,1237.0,1309.0,34.0,42058,44506,2448
19441,INV0240,18,20240128,3278.0,3042.0,25.0,81950,76050,-5900
19442,INV0197,4,20240727,995.0,1360.0,40.0,39800,54400,14600
19443,INV0108,14,20241018,3143.0,2891.0,14.0,44002,40474,-3528
19444,INV0068,6,20240702,859.0,657.0,28.0,24052,18396,-5656
19445,INV0283,13,20240923,3120.0,3620.0,33.0,102960,119460,16500
19446,INV0024,7,20240319,2110.0,1813.0,7.0,14770,12691,-2079
19447,INV0263,17,20240405,838.0,623.0,45.0,37710,28035,-9675
19448,INV0172,4,20241025,1577.0,1778.0,17.0,26809,30226,3417
19449,INV0045,18,20240327,3876.0,3713.0,49.0,189924,181937,-7987
19450,INV0189,15,20240817,611.0,493.0,7.0,4277,3451,-826
19451,INV0279,12,20240510,2437.0,2332.0,45.0,109665,104940,-4725
19452,INV0100,16,20240318,1389.0,1104.0,42.0,58338,46368,-11970
19453,INV0040,3,20240224,2121.0,2409.0,46.0,97566,110814,13248
19454,INV0038,7,20240702,2628.0,2639.0,18.0,47304,47502,198
19455,INV0176,9,20241229,2778.0,2852.0,31.0,86118,88412,2294
19456,INV0224,17,20240412,3218.0,3315.0,38.0,122284,125970,3686
19457,INV0193,15,20240317,816.0,868.0,13.0,10608,11284,676
19458,INV0211,6,20240116,2048.0,1853.0,7.0,14336,12971,-1365
19459,INV0249,8,20240512,703.0,1170.0,9.0,6327,10530,4203
19460,INV0023,16,20240317,1134.0,1146.0,24.0,27216,27504,288
19461,INV0246,19,20240412,3034.0,3008.0,8.0,24272,24064,-208
19462,INV0228,19,20241216,1595.0,1684.0,23.0,36685,38732,2047
19463,INV0089,17,20240305,1052.0,757.0,4.0,4208,3028,-1180
19464,INV0067,8,20241123,957.0,956.0,12.0,11484,11472,-12
19465,INV0067,3,20240308,1146.0,1306.0,6.0,6876,7836,960
19467,INV0112,16,20240716,2911.0,3358.0,13.0,37843,43654,5811
19468,INV0183,8,20240414,3952.0,3738.0,39.0,154128,145782,-8346
19469,INV0232,6,20241213,2767.0,3228.0,11.0,30437,35508,5071
19470,INV0034,3,20240108,470.0,240.0,21.0,9870,5040,-4830
19471,INV0069,4,20240803,2713.0,2578.0,29.0,78677,74762,-3915
19472,INV0005,11,20240401,3634.0,3964.0,44.0,159896,174416,14520
19473,INV0297,13,20240508,1069.0,1511.0,4.0,4276,6044,1768
19474,INV0216,9,20241207,3525.0,3707.0,28.0,98700,103796,5096
19475,INV0132,12,20240831,714.0,462.0,41.0,29274,18942,-10332
19476,INV0060,12,20241124,3180.0,3671.0,6.0,19080,22026,2946
19477,INV0256,2,20240512,3969.0,4446.0,45.0,178605,200070,21465
19478,INV0126,5,20240403,507.0,248.0,5.0,2535,1240,-1295
19479,INV0021,9,20240324,2709.0,2526.0,2.0,5418,5052,-366
19480,INV0135,9,20241209,1807.0,1543.0,4.0,7228,6172,-1056
19481,INV0170,17,20240509,961.0,1324.0,3.0,2883,3972,1089
19482,INV0160,12,20240226,2597.0,2645.0,25.0,64925,66125,1200
19483,INV0214,13,20240806,2390.0,2500.0,46.0,109940,115000,5060
19484,INV0178,11,20241213,564.0,285.0,13.0,7332,3705,-3627
19485,INV0281,11,20240610,3648.0,3959.0,23.0,83904,91057,7153
19486,INV0108,14,20240125,2134.0,2536.0,41.0,87494,103976,16482
19487,INV0093,4,20240424,754.0,924.0,50.0,37700,46200,8500
19488,INV0272,6,20240602,1142.0,1429.0,12.0,13704,17148,3444
19489,INV0005,17,20240626,882.0,930.0,14.0,12348,13020,672
19490,INV0093,2,20241223,1459.0,1433.0,34.0,49606,48722,-884
19491,INV0279,14,20240711,2429.0,2151.0,32.0,77728,68832,-8896
19492,INV0210,1,20240109,2651.0,3093.0,46.0,121946,142278,20332
19493,INV0224,11,20240804,1661.0,1834.0,31.0,51491,56854,5363
19496,INV0284,15,20240609,2521.0,2323.0,17.0,42857,39491,-3366
19497,INV0217,8,20240728,1166.0,1646.0,5.0,5830,8230,2400
19498,INV0086,11,20240114,3778.0,4149.0,50.0,188900,207450,18550
19499,INV0152,15,20240523,1602.0,2002.0,16.0,25632,32032,6400
19500,INV0133,12,20241108,2057.0,2024.0,38.0,78166,76912,-1254
19501,INV0034,11,20240625,512.0,627.0,3.0,1536,1881,345
19502,INV0261,5,20240306,1286.0,1681.0,30.0,38580,50430,11850
19503,INV0279,14,20240104,2988.0,2811.0,36.0,107568,101196,-6372
19504,INV0081,10,20240313,793.0,660.0,14.0,11102,9240,-1862
19505,INV0137,9,20240524,2981.0,2958.0,41.0,122221,121278,-943
19506,INV0294,13,20240213,3469.0,3465.0,18.0,62442,62370,-72
19507,INV0233,14,20241105,3431.0,3814.0,20.0,68620,76280,7660
19508,INV0275,1,20240709,1444.0,1681.0,23.0,33212,38663,5451
19509,INV0203,17,20240712,3387.0,3721.0,48.0,162576,178608,16032
19510,INV0159,11,20240321,1433.0,1469.0,6.0,8598,8814,216
19511,INV0135,8,20240405,925.0,745.0,41.0,37925,30545,-7380
19512,INV0189,15,20241216,2098.0,1941.0,40.0,83920,77640,-6280
19513,INV0048,13,20240704,1251.0,1086.0,25.0,31275,27150,-4125
19514,INV0029,13,20240818,2164.0,1929.0,15.0,32460,28935,-3525
19515,INV0104,3,20240303,3432.0,3725.0,6.0,20592,22350,1758
19516,INV0139,16,20241216,1159.0,1406.0,9.0,10431,12654,2223
19517,INV0226,10,20240103,1851.0,1839.0,43.0,79593,79077,-516
19518,INV0204,14,20240105,672.0,1156.0,9.0,6048,10404,4356
19519,INV0109,11,20241221,3203.0,3518.0,23.0,73669,80914,7245
19520,INV0166,5,20240225,1281.0,1356.0,48.0,61488,65088,3600
19521,INV0076,3,20240714,3871.0,3914.0,47.0,181937,183958,2021
19523,INV0227,15,20241023,907.0,617.0,27.0,24489,16659,-7830
19524,INV0240,16,20240412,2007.0,2360.0,43.0,86301,101480,15179
19525,INV0112,12,20240327,446.0,781.0,44.0,19624,34364,14740
19526,INV0236,6,20241218,2500.0,2227.0,16.0,40000,35632,-4368
19527,INV0110,1,20240109,1245.0,1354.0,36.0,44820,48744,3924
19528,INV0203,8,20240201,859.0,611.0,46.0,39514,28106,-11408
19529,INV0246,10,20240626,1607.0,1524.0,37.0,59459,56388,-3071
19530,INV0060,1,20240516,3545.0,3858.0,6.0,21270,23148,1878
19531,INV0299,7,20241027,979.0,1241.0,11.0,10769,13651,2882
19532,INV0265,15,20241115,3001.0,3278.0,6.0,18006,19668,1662
19533,INV0262,20,20240301,3642.0,4080.0,14.0,50988,57120,6132
19534,INV0165,16,20241101,253.0,406.0,16.0,4048,6496,2448
19535,INV0257,7,20240311,1442.0,1686.0,41.0,59122,69126,10004
19536,INV0165,1,20241213,1591.0,1302.0,24.0,38184,31248,-6936
19537,INV0019,6,20240204,1802.0,2023.0,8.0,14416,16184,1768
19538,INV0178,9,20240803,584.0,985.0,6.0,3504,5910,2406
19539,INV0136,18,20240919,1897.0,1733.0,30.0,56910,51990,-4920
19540,INV0258,9,20240305,1566.0,1670.0,50.0,78300,83500,5200
19541,INV0209,10,20240228,859.0,632.0,31.0,26629,19592,-7037
19544,INV0159,11,20240330,1142.0,1359.0,8.0,9136,10872,1736
19545,INV0157,18,20240128,1302.0,1373.0,27.0,35154,37071,1917
19546,INV0180,16,20240604,541.0,967.0,18.0,9738,17406,7668
19547,INV0232,20,20240624,1604.0,1512.0,42.0,67368,63504,-3864
19548,INV0018,10,20240726,485.0,488.0,17.0,8245,8296,51
19549,INV0198,5,20241015,3270.0,3187.0,16.0,52320,50992,-1328
19550,INV0279,3,20240418,1271.0,1300.0,21.0,26691,27300,609
19551,INV0146,16,20240309,1566.0,1269.0,6.0,9396,7614,-1782
19552,INV0065,9,20240226,2884.0,2729.0,9.0,25956,24561,-1395
19553,INV0038,19,20240802,3917.0,4248.0,44.0,172348,186912,14564
19554,INV0267,9,20240626,2850.0,3064.0,20.0,57000,61280,4280
19555,INV0287,7,20241222,610.0,519.0,6.0,3660,3114,-546
19556,INV0066,15,20241101,419.0,485.0,39.0,16341,18915,2574
19557,INV0126,17,20240512,429.0,695.0,37.0,15873,25715,9842
19558,INV0267,12,20240913,2729.0,3158.0,15.0,40935,47370,6435
19559,INV0013,8,20240820,2517.0,2935.0,10.0,25170,29350,4180
19561,INV0085,9,20240605,3138.0,3154.0,5.0,15690,15770,80
19562,INV0256,10,20240613,1947.0,2064.0,38.0,73986,78432,4446
19563,INV0225,5,20241125,386.0,782.0,26.0,10036,20332,10296
19564,INV0272,6,20240124,1024.0,1437.0,36.0,36864,51732,14868
19565,INV0082,4,20241030,2463.0,2331.0,25.0,61575,58275,-3300
19566,INV0210,2,20240330,2036.0,2032.0,4.0,8144,8128,-16
19568,INV0247,17,20240712,2197.0,2123.0,21.0,46137,44583,-1554
19569,INV0151,1,20240226,2577.0,2951.0,27.0,69579,79677,10098
19570,INV0095,3,20240414,1696.0,2077.0,39.0,66144,81003,14859
19571,INV0180,17,20240927,2621.0,2339.0,47.0,123187,109933,-13254
19572,INV0060,9,20241118,778.0,570.0,14.0,10892,7980,-2912
19573,INV0187,8,20240823,1561.0,1454.0,4.0,6244,5816,-428
19574,INV0061,6,20240926,862.0,908.0,15.0,12930,13620,690
19575,INV0130,6,20240227,3004.0,2907.0,28.0,84112,81396,-2716
19576,INV0133,12,20240627,1792.0,1931.0,38.0,68096,73378,5282
19577,INV0114,17,20240314,2104.0,1867.0,28.0,58912,52276,-6636
19578,INV0244,6,20241127,2799.0,2835.0,28.0,78372,79380,1008
19579,INV0153,7,20240521,1389.0,1112.0,14.0,19446,15568,-3878
19580,INV0045,6,20240612,1297.0,1524.0,12.0,15564,18288,2724
19581,INV0094,4,20240725,689.0,464.0,40.0,27560,18560,-9000
19582,INV0134,14,20240709,3926.0,3964.0,49.0,192374,194236,1862
19583,INV0253,1,20241203,939.0,658.0,23.0,21597,15134,-6463
19584,INV0192,5,20241220,1511.0,1443.0,11.0,16621,15873,-748
19585,INV0052,14,20240522,1824.0,2277.0,48.0,87552,109296,21744
19586,INV0283,2,20240406,3639.0,3671.0,23.0,83697,84433,736
19587,INV0163,15,20241007,203.0,60.0,25.0,5075,1500,-3575
19588,INV0146,3,20240523,3470.0,3546.0,1.0,3470,3546,76
19589,INV0181,19,20240511,2341.0,2254.0,47.0,110027,105938,-4089
19590,INV0201,15,20240918,420.0,593.0,11.0,4620,6523,1903
19591,INV0077,16,20241228,2495.0,2709.0,19.0,47405,51471,4066
19592,INV0297,12,20240412,2561.0,2465.0,38.0,97318,93670,-3648
19593,INV0077,19,20240716,3449.0,3895.0,35.0,120715,136325,15610
19594,INV0287,7,20241018,3193.0,3621.0,46.0,146878,166566,19688
19595,INV0209,20,20240208,3790.0,3887.0,33.0,125070,128271,3201
19596,INV0297,20,20240420,2364.0,2078.0,7.0,16548,14546,-2002
19597,INV0016,18,20240812,1838.0,2185.0,44.0,80872,96140,15268
19598,INV0175,9,20240206,3348.0,3789.0,12.0,40176,45468,5292
19599,INV0272,15,20240504,1611.0,1602.0,20.0,32220,32040,-180
19600,INV0101,8,20240122,331.0,352.0,12.0,3972,4224,252
19601,INV0109,7,20240326,3258.0,3393.0,7.0,22806,23751,945
19602,INV0131,7,20240305,3755.0,4238.0,7.0,26285,29666,3381
19603,INV0222,5,20240727,3595.0,3534.0,42.0,150990,148428,-2562
19604,INV0228,5,20241002,273.0,444.0,41.0,11193,18204,7011
19605,INV0083,5,20241007,2234.0,2200.0,46.0,102764,101200,-1564
19606,INV0072,15,20240330,3870.0,3599.0,3.0,11610,10797,-813
19607,INV0179,13,20240517,416.0,303.0,42.0,17472,12726,-4746
19608,INV0151,5,20241227,3492.0,3196.0,29.0,101268,92684,-8584
19609,INV0292,10,20240222,2713.0,2645.0,39.0,105807,103155,-2652
19610,INV0227,1,20240606,2140.0,2591.0,36.0,77040,93276,16236
19611,INV0263,10,20240907,3660.0,3445.0,4.0,14640,13780,-860
19612,INV0135,14,20240427,2280.0,2358.0,38.0,86640,89604,2964
19615,INV0088,17,20240820,3812.0,3815.0,36.0,137232,137340,108
19616,INV0229,1,20240502,2341.0,2330.0,41.0,95981,95530,-451
19617,INV0023,12,20240207,1462.0,1269.0,50.0,73100,63450,-9650
19618,INV0158,14,20240411,2245.0,2051.0,17.0,38165,34867,-3298
19619,INV0004,17,20241224,2984.0,3208.0,49.0,146216,157192,10976
19620,INV0266,16,20241016,2096.0,2295.0,37.0,77552,84915,7363
19621,INV0179,10,20240721,3669.0,3448.0,21.0,77049,72408,-4641
19623,INV0069,2,20240924,2622.0,2439.0,42.0,110124,102438,-7686
19625,INV0299,20,20240523,338.0,681.0,5.0,1690,3405,1715
19627,INV0008,3,20240317,1462.0,1877.0,31.0,45322,58187,12865
19628,INV0207,19,20240612,3024.0,2965.0,15.0,45360,44475,-885
19629,INV0006,13,20240216,3397.0,3735.0,45.0,152865,168075,15210
19630,INV0298,7,20240811,1469.0,1651.0,50.0,73450,82550,9100
19631,INV0052,9,20240917,1448.0,1252.0,21.0,30408,26292,-4116
19632,INV0296,13,20240826,961.0,1446.0,33.0,31713,47718,16005
19633,INV0155,14,20241128,767.0,945.0,25.0,19175,23625,4450
19634,INV0252,16,20240228,3564.0,3731.0,18.0,64152,67158,3006
19635,INV0053,2,20240125,1975.0,2019.0,16.0,31600,32304,704
19636,INV0228,6,20240708,1346.0,1463.0,48.0,64608,70224,5616
19637,INV0193,20,20240718,3326.0,3477.0,36.0,119736,125172,5436
19638,INV0176,11,20241228,3588.0,3717.0,14.0,50232,52038,1806
19639,INV0227,15,20240614,615.0,701.0,19.0,11685,13319,1634
19640,INV0122,9,20240206,1826.0,1595.0,42.0,76692,66990,-9702
19641,INV0059,16,20240114,586.0,700.0,34.0,19924,23800,3876
19642,INV0189,1,20240905,2607.0,2687.0,9.0,23463,24183,720
19643,INV0160,16,20240814,490.0,696.0,8.0,3920,5568,1648
19644,INV0221,10,20240218,2338.0,2543.0,20.0,46760,50860,4100
19645,INV0252,11,20240110,2443.0,2310.0,21.0,51303,48510,-2793
19646,INV0209,17,20240426,2813.0,2766.0,18.0,50634,49788,-846
19647,INV0105,14,20240326,909.0,941.0,6.0,5454,5646,192
19648,INV0006,1,20240603,702.0,485.0,2.0,1404,970,-434
19649,INV0085,12,20241018,2895.0,3165.0,34.0,98430,107610,9180
19650,INV0104,12,20240104,3041.0,2861.0,18.0,54738,51498,-3240
19651,INV0293,12,20241210,2931.0,3422.0,5.0,14655,17110,2455
19652,INV0139,15,20240209,513.0,267.0,6.0,3078,1602,-1476
19653,INV0046,15,20240411,3237.0,3069.0,3.0,9711,9207,-504
19655,INV0240,15,20240810,1257.0,1674.0,36.0,45252,60264,15012
19656,INV0048,3,20240723,1483.0,1886.0,31.0,45973,58466,12493
19657,INV0292,8,20240606,1986.0,1784.0,38.0,75468,67792,-7676
19658,INV0141,13,20241124,3829.0,3661.0,13.0,49777,47593,-2184
19659,INV0257,15,20240116,431.0,321.0,48.0,20688,15408,-5280
19660,INV0035,4,20240819,907.0,870.0,21.0,19047,18270,-777
19661,INV0276,3,20240717,831.0,799.0,50.0,41550,39950,-1600
19662,INV0245,1,20240622,3270.0,2978.0,33.0,107910,98274,-9636
19663,INV0013,10,20240616,3269.0,3479.0,3.0,9807,10437,630
19664,INV0300,5,20241124,939.0,1111.0,34.0,31926,37774,5848
19665,INV0186,4,20240412,2037.0,2012.0,47.0,95739,94564,-1175
19666,INV0099,12,20240422,1878.0,2288.0,19.0,35682,43472,7790
19667,INV0084,15,20240316,1551.0,1532.0,12.0,18612,18384,-228
19668,INV0159,6,20240201,2980.0,3152.0,4.0,11920,12608,688
19670,INV0164,5,20240305,3574.0,3951.0,19.0,67906,75069,7163
19671,INV0205,12,20240303,1861.0,2007.0,39.0,72579,78273,5694
19672,INV0068,2,20240418,3975.0,3676.0,31.0,123225,113956,-9269
19673,INV0090,3,20240305,2541.0,2711.0,10.0,25410,27110,1700
19674,INV0068,4,20240630,3410.0,3881.0,50.0,170500,194050,23550
19675,INV0121,7,20240529,3070.0,2888.0,47.0,144290,135736,-8554
19676,INV0268,8,20241004,2854.0,3002.0,2.0,5708,6004,296
19677,INV0261,18,20240517,3802.0,3922.0,45.0,171090,176490,5400
19678,INV0124,13,20241127,1052.0,1061.0,49.0,51548,51989,441
19679,INV0142,4,20240308,1635.0,1571.0,38.0,62130,59698,-2432
19680,INV0226,1,20240530,1674.0,1421.0,36.0,60264,51156,-9108
19681,INV0089,1,20240804,2532.0,2901.0,2.0,5064,5802,738
19683,INV0200,7,20240802,3069.0,3378.0,33.0,101277,111474,10197
19684,INV0024,2,20240302,766.0,1036.0,20.0,15320,20720,5400
19685,INV0143,17,20240714,207.0,64.0,29.0,6003,1856,-4147
19686,INV0265,13,20240921,1019.0,1148.0,45.0,45855,51660,5805
19687,INV0068,17,20241205,2899.0,2986.0,36.0,104364,107496,3132
19688,INV0142,12,20241208,2731.0,2734.0,7.0,19117,19138,21
19689,INV0151,20,20240803,3508.0,3676.0,39.0,136812,143364,6552
19690,INV0029,18,20240927,1281.0,1274.0,30.0,38430,38220,-210
19691,INV0168,16,20240213,535.0,589.0,16.0,8560,9424,864
19692,INV0252,16,20241216,2792.0,3112.0,11.0,30712,34232,3520
19693,INV0206,6,20240815,3861.0,4214.0,2.0,7722,8428,706
19694,INV0221,16,20241220,286.0,538.0,50.0,14300,26900,12600
19696,INV0076,7,20240619,246.0,645.0,2.0,492,1290,798
19697,INV0008,19,20240918,2993.0,3344.0,12.0,35916,40128,4212
19698,INV0242,14,20240208,2396.0,2104.0,27.0,64692,56808,-7884
19699,INV0247,8,20241203,3193.0,3458.0,9.0,28737,31122,2385
19700,INV0138,10,20240729,1928.0,1949.0,41.0,79048,79909,861
19701,INV0161,4,20241014,1029.0,733.0,40.0,41160,29320,-11840
19702,INV0076,5,20241103,811.0,696.0,11.0,8921,7656,-1265
19703,INV0062,2,20240715,723.0,949.0,36.0,26028,34164,8136
19704,INV0053,8,20241002,1833.0,2171.0,2.0,3666,4342,676
19705,INV0105,13,20240617,3455.0,3482.0,35.0,120925,121870,945
19706,INV0112,1,20241120,3368.0,3246.0,46.0,154928,149316,-5612
19707,INV0077,7,20240915,1132.0,1002.0,32.0,36224,32064,-4160
19708,INV0074,20,20240113,1123.0,1135.0,17.0,19091,19295,204
19709,INV0071,16,20240221,1297.0,1070.0,50.0,64850,53500,-11350
19710,INV0201,10,20240215,3680.0,3439.0,34.0,125120,116926,-8194
19711,INV0110,9,20241122,2478.0,2715.0,42.0,104076,114030,9954
19712,INV0042,16,20240628,1241.0,1716.0,35.0,43435,60060,16625
19713,INV0300,7,20240101,2854.0,3163.0,18.0,51372,56934,5562
19715,INV0085,3,20240315,1079.0,1481.0,13.0,14027,19253,5226
19716,INV0065,14,20241223,922.0,1136.0,47.0,43334,53392,10058
19717,INV0155,19,20241019,1940.0,2412.0,26.0,50440,62712,12272
19718,INV0062,6,20241116,2664.0,2961.0,37.0,98568,109557,10989
19719,INV0228,10,20241021,532.0,278.0,33.0,17556,9174,-8382
19720,INV0049,8,20241207,3337.0,3558.0,26.0,86762,92508,5746
19721,INV0101,10,20240720,800.0,613.0,16.0,12800,9808,-2992
19722,INV0117,17,20240813,2027.0,2497.0,45.0,91215,112365,21150
19723,INV0163,10,20240226,3131.0,3528.0,12.0,37572,42336,4764
19725,INV0183,3,20240420,3580.0,3589.0,17.0,60860,61013,153
19726,INV0229,19,20241112,737.0,595.0,31.0,22847,18445,-4402
19727,INV0015,20,20241013,3126.0,2878.0,17.0,53142,48926,-4216
19728,INV0265,12,20240223,3919.0,4244.0,44.0,172436,186736,14300
19729,INV0253,6,20240921,3485.0,3454.0,50.0,174250,172700,-1550
19730,INV0131,19,20240217,877.0,756.0,43.0,37711,32508,-5203
19731,INV0176,14,20240405,2712.0,3111.0,29.0,78648,90219,11571
19732,INV0103,20,20240424,330.0,253.0,32.0,10560,8096,-2464
19733,INV0130,4,20240318,2309.0,2382.0,42.0,96978,100044,3066
19734,INV0027,18,20241004,2349.0,2266.0,29.0,68121,65714,-2407
19735,INV0138,13,20240115,3667.0,3594.0,10.0,36670,35940,-730
19736,INV0026,13,20240529,3279.0,3032.0,26.0,85254,78832,-6422
19737,INV0003,4,20240509,3602.0,3965.0,36.0,129672,142740,13068
19738,INV0127,16,20241105,208.0,562.0,30.0,6240,16860,10620
19739,INV0250,13,20241009,1196.0,1341.0,48.0,57408,64368,6960
19740,INV0196,11,20241016,2178.0,2656.0,24.0,52272,63744,11472
19741,INV0260,16,20240925,1657.0,1952.0,34.0,56338,66368,10030
19742,INV0227,7,20240903,3906.0,4104.0,6.0,23436,24624,1188
19743,INV0163,10,20241201,2116.0,2055.0,15.0,31740,30825,-915
19744,INV0120,16,20241122,1561.0,1488.0,33.0,51513,49104,-2409
19745,INV0109,5,20240129,2243.0,2727.0,38.0,85234,103626,18392
19747,INV0150,5,20240406,3400.0,3791.0,4.0,13600,15164,1564
